영화제목,영화링크,평점,댓글
디스트릭트 9,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=64129&target=after,9,솔직히 외계인 나타나면 해부하는거 당연하고 외계인이랑 인간 결합하면 해부하는거 당연하죠.. 당연한 부분이라 크게 인간이 잔인하다 이런건 못 느꼈고 그냥 작품 자체가 참신합니다. 외계인도 생긴게 독특하구요. 스토리는 사실 뻔한 감이 있는데 풀어나가는걸 재미있게 잘 해서 긴장감 있이 보실 수 있습니다.
은행나무 침대 2 - 단적비연수,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=28855&target=after,1,오오.. 이 감독님도  은근 강자야.
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,2,감독의 정치색이 너무 적나라하게 드러나서 거북했음. 배우들 연기력은 나름 괜찮았고 잠수함씬은 신박하긴했는데 과장 진짜 심함.
#살아있다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after,5,너무 억치스러운 설정이 많아서 몰입도가 상당히 떨어집니다.. 막판에는 그냥 웃음만 나왔음 ㅋ 장르가 코믹이죠 이거.?
온워드: 단 하루의 기적,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=187351&target=after,9,포스터만보고 거르다 영화 소개 프로에서 보고 참신하다 싶었는데 참 소재도 신선하고 가족에 대한 사랑을 잘 담아서 눈물 찔찔 흘림ㅜ 여운은 남는데 생각해보니 판타지적인 요소가 생각보다 적지 않았나 하는 아쉬움이 들긴함 그래도 꽤 볼만함
첩혈쌍웅,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=10113&target=after,10,내 20대 진입시기의 최애 영화....
키싱 부스 2,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184520&target=after,8,여주가 아주 매력적인 영화에요. 보면 볼수록 이뻐보이는..! 근데 아무래도 하이틴 영화다 보니 조금 오글.. 거리는 부분이 없지 않아 있습니다. 전 여주 보는 맛에 봤어요. 그리고 그냥 여주랑 남사친이랑 결혼하면 쿵짝 맞고 좋을 것 같은데..
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,5,유연석을 대체 왜 북한 지도자로 뽑았나.. 어색 그자체다
마터스: 천국을 보는 눈,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=52435&target=after,9,이게 뭐 기분 나쁘다 어쩐다 하는 영화로 말이 많은데 전 정말 재미있게 봤습니다. 잔인하고 음침한 분위기여서 그렇지 내용 자체는 재미있어요. 긴장감 스릴감 다 있고 아주 재미있습니다. 고어를 못 보시는 분은 보지 말고 잘 보시는 분은 보세요. 재미있습니다.
미드나잇 인 파리,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=74610&target=after,10,내 인생영화 벨에포크 시대에 살고 싶은 내가 너무 공감했던 영화
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,10,보는 내내 가슴이 너무 두근겨렸네요.좋은 영화 감사하고 잘봤습니다.우리나라의 현실을 돌아보는 좋은 계기가 되었습니다.통일에 대해서도 다시 생각하게 해준 좋은 영화입니다.꼭 보세요^^
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,4,너무 미화 시키는게 큰듯... 기대했는데 대 실망보다가 두번 존건 안비밀~!
소년시절의 너,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=192066&target=after,10,진짜 리뷰 처음남기는데요 진짜 후회안합니다너무너무 재미있었어요
전설의 주먹,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=89636&target=after,1,평식이 수준이 이거였구나...
날씨의 아이,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=181114&target=after,5,스토리때문에 보는 내내 집중과 이해가 잘 안됨.그래도 노래와 영상은 좋음
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,10,재미있기만하구만~~
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,8,믿고 보는 감독!!1편은 중학생 아들과 함께 넷플릭스로 다시 보았고요. 한반도의 현 상황을 감독님께서 알기쉽게 녹여내었습니다. 잠수함씬 최고 였어요~헐리우드처럼 cg가 화려하진 않지만 긴박한 상황을 나타내기에는 충분했고 배우들의 연기또한 일품입니다.괜한 신파극 없어 다행임..적절한 풍자~감독이 마지막에 주는 메세지~
반도,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,1,강철비2와 쌍벽. 코로나 로 망했다는 할려고 개봉한듯. 극장 에 기부하면 그냥 표만사고 보지마라. 좋은 기부하고 스트레스 받지마라
반도,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,10,"스케일이아주.... 레전드에요완전 재밌고 심장쫄깃하게 본듯,,"
반도,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,1,
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,1,일점은 준 이유는 이 영화를 본 나는 이것은 내 인생의 오점이라는 생각이 들었기 때문이다
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,1,그 후로 재활에 성공했다만.. 암이 다시 재발.
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,9,"코로나로 영화관을 한동안 못가다 간만에 갔는데 재미있더라구요~ 미,북,한의 미묘한 관계도 잘 표현한 것 같고~ 뉴스에 단편적으로만 드러난 것들이 전부는 아니라는 것들을 잘 나타낸 영화 같네요~"
#살아있다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after,10,정말정말재밌네요!!!인생영화!강추!!
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,2,유현석이 김정은 역활부터가 안맞음.  미대통령도 너무 코믹하게 만듬.전체적으로 배우들 캐스팅 실패. 정우성도 대통령 이미지랑은 안맞음영화 보는 내내 돈 투자는 많이했네...이정도.
이별의 아침에 약속의 꽃을 장식하자,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=172113&target=after,10,이 영화 넷플릭스에서 친구에게 추천 받아서 봤는데 계속 울었네요 정말 감동적입니다
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,10,전 너무 재밌게 봤는데 ㅋㅋ 다들 너무 진지하신거아닌가여약간 너무 허술한점빼고는 전 가볍게 보기좋았어요
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,1,좌빨영화 종지부 꼬리치는 정치영화 김정은 미화한영화 트럼프 멍청이 만든영화 정우성이 문대통령 훙내내는 영화 영화가 부끄러운영화 선동선전의 끝은 어디까지인가 불쌍한 개돼지들 찬양하는 공산 좌빨영화
반도,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,10,전 진짜 재밌게 봤어요! 배우분들 연기도 대박이고 내용도 재밌었는데 왜이리 평이 안 좋은지... 전 재밌게본 영화였습니다
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,2,글쎄 잠수함 씬은 좋더라.근데 김정은이 넘 잘생겨서 별로.정우성 잘생겼는데 왠지 정이 안 가.ㅋㅋㅋ괜히 봤다고 생각드는 영화
소년 아메드,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185269&target=after,8,포스터에 저 여자가 성추행. 물론 한국기준으로
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,1,문재인찬양영화같네.일본놈은 나쁜놈 만들고미국대통령은 OOO 만들고정치영화같네.
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,1,한국 영화는 남북분단 소재 아니면 해먹을게 없냐!!!
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,1,코미디도 아니고 첩보도아니고 액션도아니고 어중간함 1시간40분넘게 아무일없다가 마지막 20분동안 아주사소한일생기고 끝남
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,1,일본까고 미국까고북한빨고 중국빨고
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,8,주연 캐스팅에 대해서는 거론 할필요 없다  그외 조연 배우 캐스팅까지 탁월
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,10,영화 매우 잘 만들었다. 풍자도 적절하다. 잠수함 전투씬은 한국 영화사에 기록될 만 하다. 웃음 포인트는 약간 억지스럽다.  진정한 애국 보수가 무엇인지도 잘 모르는 보수들은 트집을 잡을 수도 있겠다.
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,10,영화 매우 잘 만들었다. 풍자도 적절하다. 잠수함 전투씬은 한국 영화사에 기록될 만 하다. 웃음 포인트는 약간 억지스럽다.  진정한 애국 보수가 무엇인지도 잘 모르는 보수들은 트집을 잡을 수도 있겠다.
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,1,문재인의 판타지 영화
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,6,"잠수함을 소재로한 전투 영화인가요,,그나마 1편이 나은 것 같네요.."
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,1,"대X문들 하는말: 영화는 영화일뿐, 허구와 실제를 구분은 해야겠죠~ 하던데,너희들 말대로라면 이완용이를 어차피 망할 나라를  하루빨리 개화하기위해 일본과 손잡은 영웅으로 묘사했을때 과연 똑같은 말을 할수있을까?안봐도 뻔하게~ 개 GiRal 발광을 해대겠지!!(정말 가증스러운놈들!!)"
버닝,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=155263&target=after,4,전 이감독이 방향성을 잃었다고 봅니다.  배우들의 연기는 좋았고.  ( 여주인공 캐릭터는 꼭 그래야하는 건지)
올드 가드,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=193173&target=after,7,불멸자에 대한 소재를 초반 40분까지 박진감 있게 잘 풀었으나...뒤로 갈수록 떨어지는 개연성.
부력,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183046&target=after,10,'반드시 떠오를 이야기'라는 표현에 절실히 공감합니다
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,6,정치영화라 별3개만 줄께
반도,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,8,평점보고 재미없는줄 나름 볼만함킬링타임으론 괜찮음별한개 준 인간들은 액션영화에예술성 기대한거임?그놈에 신파타령은
반도,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,8,평점 태러 왜이리 많냐  처음에 평점태러 때문에 그정도일까 하면서 봤더니 중간중간 나오는 억지감성을 대부분의 액션이 커버침.!    개인적으로 7~8정도라고 생각함
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,5,요즘 손가락이 굳고 주먹이 잘 쥐어지지 않는 분께 추천드립니다.
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,1,스리기  스리기 스리기 스리기
반도,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,5,차액션씬은  허접한 그래픽효과이고 스토리는 진부하고 촌스럽기 까지하고 연출하신분은 부산행이 처음이자 마지막이신듯 이제 기대 할수 없을듯 ... 연기자들 분만 말도 안되게 고생하신듯 합니다.
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,1,"어떻게 하면 이런 영화를 만들 수 있죠?옛날 국가에서 만든 홍보영상 정도 밖에 안될 것 같습니다. 너무나 정치적 이념과 색깔이 강한 부분들이 많아 눈살이 찌푸려질 정도였으며 정우성은 과연 이 스토리에 필요한 역할인지 모르겠고 뜬금없고 황당한 부분도 너무 많고,, 아니 진짜 정우성 역할이 젤 별로... 아 정말 이 영화 안보면 이게 무슨 말인지 모를텐데,, 그래도 보지마세요. ‘나만 당할 수 없지’ 식으로 평점 올려주고 싶은 마음조차 안듭니다. 그냥 진짜 정말.. 하 .. 그래도 뒤로 가면 뭐가 좀 있겠지 ... 오산입니다.  끝으로 갈수록 엉망진창입니다. 영화 끝나자마자 나왔는데 쿠키영상 보려고 앉아계셨던 분들 대단하십니다. 공짜 영화로 풀려도 보지 마세요. 시간은 금입니다."
번지 점프를 하다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=30796&target=after,10,재밋어재밌어재밌ㅇㆍㄱ
반도,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,6,웃기는영화입니다 매드맥스느낌도나요
강철비2: 정상회담,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,1,졸라재미없네 보지말걸
밤쉘: 세상을 바꾼 폭탄선언,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=191143&target=after,8,"한 사람의 용기가 보여준 파장.한 사람이 말하지 않았으면, 끊어내지 못할 악순환을 결국 용기내어 말하는 이야기.다윗과 골리앗의 싸움일 수 있지만, 여러 명의 다윗이 모였을 때 어떻게 되는지 제대로 한 방을 보여주는 영화.부디, 이 영화 안 본 사람 없게 해주세요.N차 관람 각"
82년생 김지영,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=179482&target=after,5,남녀?여남?의 인식차이로 보기보단 그냥 현시대를 살아가며 부딪히는 문제들에 갖혀사는 우리 모두의 관점으로 보면 그나마 보기편한 스토리. 조금의 손해도 보기싫어하는 요즘 사람들에게 참으로 신물난다.
